"﻿""Zupid""",sku,ProductName,ProductPrice,CurrencySymbolOfPrice,ValidFromDate,ProductShortDescription,MerchantProductCategory,ZanoxCategoryIds,ImageSmallURL,ImageMediumURL,ProductManufacturerBrand,ZanoxProductLink,DeliveryTime,TermsOfContract,ISBN,ShippingAndHandling,ShippingAndHandlingCost
0aa76165846a1d7918a3d19f371cd0f3,0647510075C6100,Charming Grüner Veltliner Kamptal DAC,16.90,EUR,moevenpick,"Leuchtendes Gelb. Herrlich duftiges rotes Apfelbouquet dahinter  reifer Pfirsich, weisser Pfeffer, Mango und Rhabarber. Im saftig-frischen Gaumen auch Mirabellenkompott und Baby-Ananas. Wirkt zartcremig und tänzerisch mit frischer Säurestruktur. Feiner Anflug von  Grünteeextrakt, Limonenessenz und edler Mineralität im leicht würzigen Finale.",Weissweine,,http://www.moevenpick-wein.de/images/6475_k.jpg,http://www.moevenpick-wein.de/images/6475.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0647510075C6100]],,,moevenpick,,
ff2dce5a828d839613926997f665f5b2,06482--075B60M6,Casa Cisca Vino de Mesa,39.80,EUR,moevenpick,"Dichtes Purpur-Granat. Süsse Pflaumen und Lebkuchen in der vielschichtigen Nase, Kirschengelee dahinter, auch Kaffee und reife Brombeeren. Druckvoller Auftakt mit geleeartigem Fluss, Pflaumenlikör und Korinthenschokolade, gute Balance auf höchstem Niveau, wohltuende Wärme und viel Schmelz bis ins honigartige Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6482_k.jpg,http://www.moevenpick-wein.de/images/6482.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[06482--075B60M6]],,,moevenpick,,
68d74b63707f6c22e1091da3c1d68cb7,0649009075C6100,Syrah Arboleda Viñedo Las Vertientes,14.50,EUR,moevenpick,"Intensives Rubinrot, violette Reflexe. Noten von Cassis, Heidelbeeren und Bourbon-Vanille in der fein abgestimmten Nase, ergänzt durch etwas schwarzen Pfeffer. Recht frisches Gaumenbild mit ausgepräger Syrah-Typizität, würzige Noten paaren sich mit Pflaumen- und Brombeerfrucht, sehr facettenreich langanhaltender Abgang.",Rotweine,,http://www.moevenpick-wein.de/images/6490_k.jpg,http://www.moevenpick-wein.de/images/6490.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0649009075C6100]],,,moevenpick,,
fbf27c00c0b29eac176b70b7eac54eaa,0653108075C6100,Châteauneuf-du-Pape AOC Grands Classiques,23.80,EUR,moevenpick,"Sattes, glänzendes Rubin. Grossartiges  Bouquet nach kleinen, roten Früchten, Kirschen und Himbeeren, im schönen Wechselspiel mit  Gewürznelke- und Anisdüften. Sehr konzentrierte, mundfüllende Aromatik mit rotfruchtigen Noten, finessenreiche Komplexität, wiederum eine tolle Würze, bestens strukturiert und mit saftigen Tanninen ausgestattet, langes Finale mit schokoladigen Noten.",Rotweine,,http://www.moevenpick-wein.de/images/6531_k.jpg,http://www.moevenpick-wein.de/images/6531.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0653108075C6100]],,,moevenpick,,
9398003a1a23cbbe0c02150bc06b7ade,0653109037C7100,Châteauneuf-du-Pape AOC Grands Classiques,13.00,EUR,moevenpick,"Dunkles, kräftiges Rubin. Betörende Nase mit deutliche Zwetschgenkompott, auch roten Früchten, reifen Kirschen und Brombeeren. Alles bestens balanciert durch ein überaus feines Wechselspiel aus Gewürznelken, Anis, Süßholz mit etwas Schokolade. Am Gaumen dann von gewohnter Geschmeidigkeit, zugänglich feine Pfefferwürze und überaus geschliffene, ganz seidige Tannine. Mundfüllend und finessenreich zugleich die saftige Frucht und tolle Würze in Einklang mit der subtilen Mineralität bilden ein wahrhaft beeindruckendes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6531_k.jpg,http://www.moevenpick-wein.de/images/6531.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0653109037C7100]],,,moevenpick,,
0d52006411ac7882041c1db3e54f88fe,0653608075B6200,Pinot Noir Tête de Cru,48.00,EUR,moevenpick,"Rubinrot, fast Purpur. Vielschichtiges und elegantes Bouquet von Waldbeeren, Zimtzwetschgen, untermalt von dezenter Note von Marzipan und Pflaumen. Weicher und fülliger Gaumenauftakt gefolgt von einer kräftigen Aromatik von dunklen Beeren und frisch gemahlenem Pfeffer. Ein Pinot Noir mit Charakter, Klasse und Reserven, welcher bereits jetzt eine feine, reife burgunderartige Grundaromatik zeigt. Viel Potenzial versprechendes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6536_new_k.jpg,http://www.moevenpick-wein.de/images/6536_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0653608075B6200]],,,moevenpick,,
4851e7a44e7f5b43932ad1db55246aa9,0654107075C6100,Galena Priorat DOC Domini de la Cartoixa,23.80,EUR,moevenpick,"Intensives Purpurgranat. Pflaumiges Fruchtbouquet mit Amarenakirschen und Haselnussschokolade, auch konzentrierte Weinbeeren und Kaffee dahinter. Samtigweiche Textur im dunkelbeerigen Gaumen, viel Saft auch in der Mitte, angenehme Balance zwischen typischer Priorat-Mineralik und verführerischer Grenache-Süsse, auch Korinthen und Brombeergelée, herrliche Länge und enorme Reserven zeigend. Ein Priorat wie aus dem Bilderbuch, sehr konzentriert und dennoch bereits viel Trinkfreude bietend.",Rotweine,,http://www.moevenpick-wein.de/images/6541_k.jpg,http://www.moevenpick-wein.de/images/6541.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0654107075C6100]],,,moevenpick,,
4ef51814fe932174e35838be1825c6dc,0654207075B6100,Clos Galena Priorat DOC Domini de la Cartoixa,43.00,EUR,moevenpick,"Intensives Purpur mit Rubinen Reflexen. Korinthen und Mokkapralinen in der verführerischen Nase, reife Früchte und Schokoladengebäck in unzähligen Kombinationen, bei jedem rein riechen wieder neue Nuancen zeigend. Fülliger Auftakt mit weicher Tanninstruktur und bezaubernder Extraktsüsse, samtig-weich auch in der geleeartigen Mitte, reife Brombeeren und Zwetschgenpüree, auch Kaffee und Spekulatius, kontinuierlicher Gaumendruck bis ins Finale, einzigartige Eleganz und sehr komplex zugleich. Legt mit dem Dekantieren noch zu.",Rotweine,,http://www.moevenpick-wein.de/images/6542_k.jpg,http://www.moevenpick-wein.de/images/6542.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0654207075B6100]],,,moevenpick,,
76ec95b4fcd1c172e43a518a11562407,0654605075C6100,Dehesa La Granja Viña Claudia VdT Castilla y Léon,12.80,EUR,moevenpick,"Kräftige Rotweine sind anspruchsvolle, meist selektionierte Lagenweine mit einigen Monaten Fassausbau. Diese Premium-Weine sind perfekte Essbegleiter und bieten auch als Geschenk einen sicheren Wert.",Rotweine,,http://www.moevenpick-wein.de/images/6546_k.jpg,http://www.moevenpick-wein.de/images/6546.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0654605075C6100]],,,moevenpick,,
463c0a2348c73ce47db5e2d6246e32a1,0657407075B6100,Amarone Valpolicella Classico DOC,34.00,EUR,moevenpick,"Dunkles undurchdringliches Rubin, granatfarbene Reflexe. Nobles, von einer exzellenten Reife geprägtes Bouquet nach Zwetschgen und Backpflaumen, auch schwarze Schokolade und Kakao, ergänzt durch einen Hauch Menthol. Crèmig-feines Gaumenbild, nach und nach intensiver werdend, Korinthen und Dörrfrüchte zeigen sich, exzellente Tanninstruktur, enorm dicht und charmant, charaktervoller, lange anhaltender Abgang.",Rotweine,,http://www.moevenpick-wein.de/images/6574_k.jpg,http://www.moevenpick-wein.de/images/6574.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0657407075B6100]],,,moevenpick,,
d4a5cefeacca0d9377a19d90506e1a41,0658909075C6100,Sangiovese Terra degli Osci IGT,8.00,EUR,moevenpick,"Kräftige Rotweine sind anspruchsvolle, meist selektionierte Lagenweine mit einigen Monaten Fassausbau. Diese Premium-Weine sind perfekte Essbegleiter und bieten auch als Geschenk einen sicheren Wert.",Rotweine,,',',,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0658909075C6100]],,,moevenpick,,
73f9b8c0fac2915f0e6112778d02830f,0660110075C7100,Cabernet Sauvignon Shiraz Matilda Plains,9.80,EUR,moevenpick,"Tief dunkles Granatrubin. Köstliches Bukett nach reifen Heidel- und Holunderbeeren, am Gaumen ausgesprochen saftig, feinwürzig, mit Aromen von Brombeeren, schwarzen Kirschen und deutlich auch Veilchen sowie schwarzem Pfeffer. Im Abgang mit beeindruckender Dichte und Länge und wie immer sehr fruchtbetont.",Rotweine,,http://www.moevenpick-wein.de/images/6601_k.jpg,http://www.moevenpick-wein.de/images/6601.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0660110075C7100]],,,moevenpick,,
d3a95d565ff56767de542d810ea2697f,0661007075C7100,Panamera Cuvée Napa Napa Valley,17.80,EUR,moevenpick,"Dunkles Granatrubin. Verführerisches Bouquet nach Brombeeren, Heidelbeeren und Holunder, Pflaumenkonfitüre, schwarzer Pfeffer und dezentes Toasting mit einem Hauch Arabica dahinter. Fülliger Gaumen mit reifen, noch gut stützenden Tanninen und fein zartpelziger Textur, Nougatpralinen und Lakritze in der blaubeerigen Mitte (Cassisdrops), fleischig bis ins fruchtbetonte Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6610_k.jpg,http://www.moevenpick-wein.de/images/6610.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0661007075C7100]],,,moevenpick,,
91a8c9e59c261f2c1f5bcc87f04fba1a,0662008037C7100,Shiraz Valley Floor Barossa Valley,9.90,EUR,moevenpick,"Dunkles Granatrubin. Fein würzige Nase von reifen Brombeeren und Zwetschgen, Milchkaffee mit eleganter Zimtnote sowie betörender Gianduja. Enorm konzentrierte schwarze und blaue Beeren im samtig-weichen Gaumen, Schokoladenpastillen, Kirschtabak und dunkle Edelhölzer - grossartig balanciert. Lang ausklingendes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6620_k.jpg,http://www.moevenpick-wein.de/images/6620.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0662008037C7100]],,,moevenpick,,
7ef16d7c83b13ac47c046ffb35f8b254,0662008075C7100,Shiraz Valley Floor Barossa Valley,17.20,EUR,moevenpick,"Dunkles Granatrubin. Fein würzige Nase von reifen Brombeeren und Zwetschgen, Milchkaffee mit eleganter Zimtnote sowie betörender Gianduja. Enorm konzentrierte schwarze und blaue Beeren im samtig-weichen Gaumen, Schokoladenpastillen, Kirschtabak und dunkle Edelhölzer - grossartig balanciert. Lang ausklingendes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6620_k.jpg,http://www.moevenpick-wein.de/images/6620.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0662008075C7100]],,,moevenpick,,
97750b1802f22fa987a433adab494f22,0665210075C6200,Pankraz Pinot Noir Rosé AOC Zürich,10.80,EUR,moevenpick,Brillantes Ziegelrot. Erfrischende Aromatik von Erd- und Himbeeren. Im Gaumen eine vollmundige Waldbeerenaromatik mit dezenter Fruchtsüsse.,Roséweine,,http://www.moevenpick-wein.de/images/6652_k.jpg,http://www.moevenpick-wein.de/images/6652.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0665210075C6200]],,,moevenpick,,
156b1fcbba42364adad4b50dde3715af,06663--070X4000,Klosterlikör Zürcher Kräuterlikör,14.50,EUR,moevenpick,"Ausgewählte und wohltuende Kräuter, wie zum Beispiel Wermut, Koriander, Goldmelisse und Thymian prägen seinen angenehmen und unverwechselbaren Geschmack. Dieser edelwürzige Kräuterlikör wird nach alter Rezeptur und unter Verwendung bester Zutaten hergestellt. Wohltuend, wärmt er Herz und Seele und wirkt appetitanregend. Eisgekühlt mit Soda oder einfach pur zu geniessen.",Likör,,http://www.moevenpick-wein.de/images/06663c_k.jpg,http://www.moevenpick-wein.de/images/06663c.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[06663--070X4000]],,,moevenpick,,
3f16f9a3f7e8c1f04212f1cb751f6267,0672209075C6000,Schwarz Weiss Cuvée Neusiedlersee Johann Schwarz,32.00,EUR,moevenpick,Sehr komplexe Weissweine werden meist im Barrique ausgebaut und stammen aus den besten Selektionen. Es sind die Reservas oder Lagenweine eines Produzenten und zeigen Lagerpotential.,Weissweine,,',',,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0672209075C6000]],,,moevenpick,,
e5c30e21efaf8ce4b8e41ec9e2ed0084,0672209150C1000,Schwarz Weiss Cuvée Neusiedlersee Johann Schwarz,65.00,EUR,moevenpick,Sehr komplexe Weissweine werden meist im Barrique ausgebaut und stammen aus den besten Selektionen. Es sind die Reservas oder Lagenweine eines Produzenten und zeigen Lagerpotential.,Weissweine,,',',,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0672209150C1000]],,,moevenpick,,
e34ed51642ae75b56e0875a9faf44d78,0672709075C6000,Fläscher Pinot Noir Gantenbein,89.00,EUR,moevenpick,"Kräftige Rotweine sind anspruchsvolle, meist selektionierte Lagenweine mit einigen Monaten Fassausbau. Diese Premium-Weine sind perfekte Essbegleiter und bieten auch als Geschenk einen sicheren Wert.",Rotweine,,http://www.moevenpick-wein.de/images/6727_k.jpg,http://www.moevenpick-wein.de/images/6727.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0672709075C6000]],,,moevenpick,,
0ecd164fd29f99d6fcc43c4cecb2d088,0672907075C6101,The Blend Valle de Aconcagua,21.00,EUR,moevenpick,"Strahlendes, kräftiges Kirschrot. Ausschweifendes Nasenbild nach roten Früchten und einer feinen Würznote. Viel frische Frucht auch im Gaumen, auch schwarzer Pfeffer und etwas Zedernholz, köstliche Röstaromen nach Schokolade, ein fein-blumiger Ton ergänzt die delikate Aromatik feste Tanninstruktur, sehr ausdrucksstark und enorm lange anhaltendes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6729_new_k.jpg,http://www.moevenpick-wein.de/images/6729_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0672907075C6101]],,,moevenpick,,
b6b4f0194d7ec93cc80a1895f3aa96fb,0673309075C6000,Fläscher Chardonnay Gantenbein,89.00,EUR,moevenpick,"Frische, fruchtbetonte Weine, mit leichtem Körper und verspieltem Gaumenfluss werden meist nicht oder nur während kurzer Zeit im Barrique ausgebaut. Es sind somit die idealen Apero- und Sommerweine.",Weissweine,,',',,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0673309075C6000]],,,moevenpick,,
d8780a876455a7e1ce7e3c2b341c2df8,0674006075C6100,Valmoro Toro DO Bodegas Alvarez y Diez,12.50,EUR,moevenpick,"Sattes Rubin mit purpur Reflexen. Waldbeerenmarmelade und süsse Zwetschgen in der weinigen Nase, feine Kokosnoten und Korinthenschokolade dahinter. Saftiger Gaumenfluss mit samtiger Tanninstruktur, zarte Rosentöne in der eleganten Mitte, rote Früchte in allen Facetten, Kirschensaft und feine Lebkuchenwürze bis ins sanft ausklingende Finale. Verblüffende Eleganz aus dem sonnigen Toro, der perfekte Begleiter zu Kalbsbraten oder cremigen Käsen.",Rotweine,,http://www.moevenpick-wein.de/images/6740_k.jpg,http://www.moevenpick-wein.de/images/6740.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0674006075C6100]],,,moevenpick,,
2d72f203fb471b70c5056f3aafdc7beb,0674408075C6100,Cal Siscon Montsant DO,24.00,EUR,moevenpick,"Tintiges Purpur mit violettem Schimmer. Vielschichtiges Fruchtbpuquet mit dezenten Kaffeenoten Pfllaumen in allen Facetten und Blaubeerengelee, typische Montsant-Mineralik dahinter. Dichte Textur im brombeerigen Gaumen, gute Balance zwischen likörartiger Grenachesüsse und gut stützender Cabernet-Struktur, viel blaue und schwarze Frucht auch in der samtigen Mitte, begleitet von Lebkuchen und Mocca, zunehmend auch Korinthen, fülliger Gaumenfluss bis ins sanft ausklingende Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6744_k.jpg,http://www.moevenpick-wein.de/images/6744.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0674408075C6100]],,,moevenpick,,
074d708a12beb61645ff563751985c48,0674409075C6100,Cal Siscon Montsant DO,24.00,EUR,moevenpick,"Undurchlässiges Purpur-schwarz mit tintiger Mitte. Verschwenderisches Fruchtbouquet an Pflaumen, reife Brombeeren und schwarze Kirschen erinnernd, feine Schokoladentöne und zarte Cassiswürze dahinter. Beeindruckende Gaumenfülle und dennoch sehr elegant wirkend, wieder viel blaue und schwarze Fruchtkomplexe, gut eingebundene Tannine und unverkennbare Grenachesüsse in der malzigen Mitte, Brombeersaft und Blaubeergelee im konzentrierten Finale, grosartige Länge.",Rotweine,,http://www.moevenpick-wein.de/images/6744_k.jpg,http://www.moevenpick-wein.de/images/6744.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0674409075C6100]],,,moevenpick,,
121fb86cbeff43bc04a9cf710131de53,0675808075C6100,Montiano Lazio IGT,33.00,EUR,moevenpick,"Dichtes Granatrot, zum Rand hin aufhellend. Gut gereifte Pflaumen und Preiselbeeren in der aristokratischen Nase, gut abgestimmte Röstaromen, nach Caramel und Mokka duftend, auch Wildleder. Äusserst gekonnt komponierter Gaumen, Merlot-typisch mit viel roter und schwarzer Frucht, sehr intensiv und von vollem Körper, harmonisch integrierte, sanfte Tannine äusserst kraftvoll bleibend bis ins sehr ausgedehnte Finale. Ein perfekt gelungener Jahrgang!",Rotweine,,http://www.moevenpick-wein.de/images/6758_new_k.jpg,http://www.moevenpick-wein.de/images/6758_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0675808075C6100]],,,moevenpick,,
bc0dc77923dfc7d15b80c8e7848dd694,0676706075C7000,Clos du Jaugueyron Haut-Médoc AOC,17.90,EUR,moevenpick,"Bestes Traubengut aus einzigartigen Spitzenlagen und minutiöser Mikrovinifikation zeichnen die Klassiker der Alten, die Ultra-Premiumweine der Neuen Welt und die neu entstandene Kategorie der gesuchten Garagenweine aus.",Rotweine,,',',,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0676706075C7000]],,,moevenpick,,
9be3cda4d94bfc031a0ca80e32ad1a2b,0676809075C6100,Sassi Grossi Merlot Ticino DOC,44.00,EUR,moevenpick,"Kräftiges Rubinrot. Brombeeren und Heidelbeeren in der fein abgestimmten Nase, ein Hauch Speck auch und feinstes Mokka. Temperamentvoller Auftakt, gefolgt von einer vollmundigen Aromatik nach schwarzen Kirschen und Holunder, eine dezente Würze auch und Tabaknoten insgesamt von vollem Körper, aristokratisch druckvolles Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6768_k.jpg,http://www.moevenpick-wein.de/images/6768.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0676809075C6100]],,,moevenpick,,
0d363d20423fd306df99b137f1628694,0677008075B6000,Château Barrail du Blanc Grand Cru,13.80,EUR,moevenpick,"Aufhellendes Rubin-Granat. Florales Rotkirschenbouquet, Rosenduft. Saftiger, eleganter Gaumen, süffig, gewissen Schalenton im Extrakt zeigend, angenehmes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6770_k.jpg,http://www.moevenpick-wein.de/images/6770.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0677008075B6000]],,,moevenpick,,
984f1f979fe5a4ef3ac7ce28f4cf8b34,0678405075C6100,Sideral Valle del Rapel,18.90,EUR,moevenpick,"Rubin-granat. Cassis und Heidelbeeren in der äusserst verführerischen Nase, dahinter zarte Röstaromen, Milchschokolade, geröstetes Brot und etwas Tabak. Enorm elegante Gaumenaromatik, bestens strukturiert, wiederum viel schwarzbeerige Frucht, untermalt von etwas Lakritze, samtenes Tanningerüst, bezauberndes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6784_k.jpg,http://www.moevenpick-wein.de/images/6784.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0678405075C6100]],,,moevenpick,,
596bd9bbb72fdfc1fcdce4518ff55399,0678406037C7100,Sideral Valle del Rapel,10.10,EUR,moevenpick,"Purpurrot, leicht aufgehellter Rand. Brombeeren und schwarze Johannisbeeren, gepaart mit feinstem Vanille und Milchschokolade in der raffiniert komponierten Nase. Eleganter Auftakt, abgelöst von einer kraftvollen Aromatik schwarzer Beerenfrucht, Kirschenkompott eine auffallend samtene Tanninstruktur und einige würzige Komponenten runden den vollen Körper ab langanhaltendes, aromatisch bestens abgedecktes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6784_new_k.jpg,http://www.moevenpick-wein.de/images/6784_new.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0678406037C7100]],,,moevenpick,,
3312afddf328716a713e215adb5b53f7,0678406150B1000,Sideral Valle del Rapel,39.80,EUR,moevenpick,"Purpurrot, leicht aufgehellter Rand. Brombeeren und schwarze Johannisbeeren, gepaart mit feinstem Vanille und Milchschokolade in der raffiniert komponierten Nase. Eleganter Auftakt, abgelöst von einer kraftvollen Aromatik schwarzer Beerenfrucht, Kirschenkompott eine auffallend samtene Tanninstruktur und einige würzige Komponenten runden den vollen Körper ab langanhaltendes, aromatisch bestens abgedecktes Finale.",Rotweine,,http://www.moevenpick-wein.de/images/6784_k.jpg,http://www.moevenpick-wein.de/images/6784.jpg,,http://ad.zanox.com/ppc/?20177721C279958303&ULP=[[0678406150B1000]],,,moevenpick,,
